"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-10-20","0.00",,,,"63","39",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-10-21","0.00",,,,"54","36",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-10-22","0.34",,,,"41","30",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-10-23","0.11",,,,"35","28",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-10-24","0.07",,,,"37","28",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-10-25","0.01",,,,"47","26",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-10-26","0.00",,,,"57","21",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-10-27","0.00",,,,"59","27",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-10-28","0.00",,,,"63","27",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-10-29","0.00",,,,"65","28",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-10-30","0.00",,,,"67","27",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-10-31","0.00",,,,"59","33",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-01","0.13",,,,"48","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-02","0.00",,,,"55","24",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-03","0.00",,,,"59","26",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-04","0.00",,,,"63","27",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-05","0.00",,,,"66","28",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-06","0.00",,,,"66","26",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-07","0.00",,,,"62","28",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-08","0.43",,,,"48","22",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-09","0.01",,,,"29","17",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-10","0.09",,,,"31","13",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-11","0.00",,,,"42","4",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-12","0.00",,,,"50","19",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-13","0.00",,,,"53","21",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-14","0.00",,,,"58","24",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-15","0.00",,,,"57","23",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-16","0.02",,,,"47","34",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-17","0.48",,,,"46","35",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-18","0.34",,,,"42","34",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-19","0.00",,,,"48","36",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-20","0.00",,,,"51","40",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-21","0.10",,,,"49","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-22","0.00",,,,"53","24",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-23","0.00",,,,"58","24",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-24","0.00",,,,"57","24",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-25","0.00",,,,"56","24",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-26","0.00",,,,"53","19",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-27","0.00",,,,"54","22",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-28","0.44",,,,"49","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-29","0.01",,,,"50","41",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-11-30","2.20",,,,"44","35",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-01","0.27",,,,"49","39",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-02","1.81",,,,"46","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-03","0.00",,,,"50","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-04","0.10",,,,"52","39",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-05","0.92",,,,"49","35",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-06","0.00",,,,"51","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-07","0.00",,,,"53","25",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-08","0.00",,,,"50","24",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-09","0.00",,,,"48","25",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-10","0.00",,,,"54","23",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-11","0.00",,,,"54","21",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-12","0.39",,,,"36","7",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-13","0.00",,,,"32","0",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-14","0.01",,,,"30","2",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-15","0.00",,,,"30","1",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-16","0.01",,,,"41","30",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-17","0.32",,,,"41","31",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-18","0.07",,,,"32","7",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-19","0.00",,,,"37","0",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-20","0.00",,,,"42","22",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-21","0.02",,,,"41","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-22","0.49",,,,"38","28",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-23","0.38",,,,"36","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-24","0.01",,,,"36","16",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-25","0.39",,,,"36","13",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-26","0.11",,,,"33","13",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-27","0.01",,,,"33","-3",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-28","0.00",,,,"32","-5",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-29","0.02",,,,"32","20",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-30","0.03",,,,"29","0",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2012-12-31","0.00",,,,"35","-8",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-01","0.00",,,,"38","1",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-02","0.00",,,,"44","-4",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-03","0.00",,,,"45","-2",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-04","0.00",,,,"45","4",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-05","0.00",,,,"48","8",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-06","0.14",,,,"34","21",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-07","0.00",,,,"43","11",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-08","0.00",,,,"46","15",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-09","0.11",,,,"51","16",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-10","0.06",,,,"28","4",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-11","0.05",,,,"25","3",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-12","0.00",,,,"28","-12",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-13","0.00",,,,"28","-14",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-14","0.01",,,,"34","-11",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-15","0.00",,,,"47","5",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-16","0.00",,,,"49","8",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-17","0.00",,,,"46","2",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-18","0.00",,,,"45","1",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-19","0.00",,,,"46","0",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-20","0.00",,,,"46","1",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-21","0.00",,,,"51","7",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-22","0.00",,,,"49","10",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-23","0.00",,,,"52","24",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-24","0.28",,,,"41","34",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-25","0.01",,,,"47","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-26","0.01",,,,"45","27",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-27","0.03",,,,"33","19",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-28","0.02",,,,"33","9",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-29","0.00",,,,"47","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-30","0.00",,,,"49","22",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-01-31","0.00",,,,"49","17",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-01","0.00",,,,"49","16",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-02","0.00",,,,"44","21",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-03","0.00",,,,"50","19",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-04","0.00",,,,"50","19",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-05","0.00",,,,"50","26",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-06","0.00",,,,"46","16",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-07","0.03",,,,"39","20",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-08","0.01",,,,"30","9",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-09","0.00",,,,"35","8",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-10","0.00",,,,"35","10",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-11","0.00",,,,"40","17",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-12","0.00",,,,"48","13",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-13","0.00",,,,"47","16",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-14","0.00",,,,"51","21",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-15","0.00",,,,"53","19",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-16","0.00",,,,"52","17",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-17","0.00",,,,"51","20",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-18","0.00",,,,"48","20",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-19","0.01",,,,"36","19",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-20","0.02",,,,"36","10",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-21","0.12",,,,"38","17",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-22","0.00",,,,"48","14",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-23","0.00",,,,"37","24",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-24","0.00",,,,"41","15",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-25","0.00",,,,"48","18",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-26","0.00",,,,"43","16",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-27","0.00",,,,"49","15",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-02-28","0.00",,,,"53","26",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-01","0.00",,,,"56","25",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-02","0.00",,,,"59","28",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-03","0.14",,,,"44","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-04","0.00",,,,"51","26",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-05","0.00",,,,"49","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-06","0.15",,,,"35","21",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-07","0.18",,,,"33","20",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-08","0.00",,,,"39","17",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-09","0.01",,,,"45","16",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-10","0.00",,,,"51","14",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-11","0.00",,,,"59","21",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-12","0.00",,,,"63","24",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-13","0.00",,,,"69","28",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-14","0.00",,,,"67","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-15","0.00",,,,"63","28",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-16","0.00",,,,"59","27",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-17","0.00",,,,"57","27",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-18","0.00",,,,"57","26",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-19","0.02",,,,"54","38",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-20","0.39",,,,"44","35",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-21","0.00",,,,"51","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-22","0.00",,,,"49","23",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-23","0.00",,,,"54","19",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-24","0.00",,,,"59","26",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-25","0.00",,,,"60","25",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-26","0.00",,,,"51","36",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-27","0.02",,,,"56","30",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-28","0.24",,,,"54","33",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-29","0.00",,,,"58","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-30","0.00",,,,"62","31",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-03-31","0.19",,,,"48","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-01","0.03",,,,"48","30",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-02","0.00",,,,"57","27",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-03","0.00",,,,"62","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-04","0.16",,,,"51","38",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-05","0.00",,,,"53","33",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-06","0.00",,,,"52","38",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-07","0.05",,,,"54","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-08","0.11",,,,"40","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-09","0.00",,,,"50","27",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-10","0.00",,,,"66","30",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-11","0.00",,,,"59","34",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-12","0.00",,,,"65","28",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-13","0.00",,,,"61","36",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-14","0.00",,,,"57","34",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-15","0.31",,,,"45","27",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-16","0.04",,,,"37","25",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-17","0.00",,,,"44","21",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-18","0.00",,,,"56","22",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-19","0.00",,,,"60","28",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-20","0.00",,,,"66","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-21","0.00",,,,"69","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-22","0.00",,,,"67","31",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-23","0.00",,,,"66","31",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-24","0.00",,,,"61","30",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-25","0.00",,,,"66","28",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-26","0.00",,,,"70","30",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-27","0.00",,,,"72","33",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-28","0.00",,,,"74","30",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-29","0.00",,,,"74","35",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-04-30","0.00",,,,"66","39",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-01","0.00",,,,"61","35",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-02","0.00",,,,"71","26",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-03","0.00",,,,"73","33",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-04","0.00",,,,"64","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-05","0.01",,,,"60","35",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-06","1.16",,,,"47","34",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-07","0.38",,,,"48","37",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-08","0.02",,,,"58","40",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-09","0.00",,,,"66","35",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-10","0.00",,,,"73","37",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-11","0.00",,,,"78","39",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-12","0.00",,,,"77","39",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-13","0.00",,,,"75","40",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-14","0.00",,,,"68","38",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-15","0.00",,,,"70","36",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-16","0.07",,,,"51","40",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-17","0.00",,,,"58","34",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-18","0.00",,,,"62","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-19","0.00",,,,"66","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-20","0.00",,,,"70","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-21","0.00",,,,"65","40",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-22","0.00",,,,"56","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-23","0.00",,,,"56","27",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-24","0.00",,,,"65","27",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-25","0.00",,,,"63","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-26","0.00",,,,"62","33",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-27","0.06",,,,"58","30",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-28","0.10",,,,"60","44",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-29","0.01",,,,"64","40",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-30","0.00",,,,"70","31",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-05-31","0.00",,,,"74","32",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-06-01","0.00",,,,"80","34",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-06-02","0.00",,,,"79","39",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-06-03","0.00",,,,"79","42",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-06-04","0.00",,,,"83","42",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-06-05","0.00",,,,"85","43",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-06-06","0.00",,,,"85","45",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-06-07","0.00",,,,"88","44",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-06-08","0.00",,,,"88","45",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-06-09","0.03",,,,"85","49",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-06-10","0.04",,,,"73","49",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-06-11","0.00",,,,"73","50",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-06-12","0.00",,,,"74","43",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2013-12-31","0.00",,,,"57","25",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-01","0.00",,,,"51","19",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-02","0.00",,,,"52","20",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-03","0.00",,,,"58","21",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-04","0.00",,,,"50","21",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-05","0.00",,,,"47","15",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-06","0.00",,,,"45","16",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-07","0.00",,,,"51","28",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-08","0.00",,,,"48","27",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-09","0.00",,,,"49","29",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-10","0.00",,,,"54","27",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-11","0.17",,,,"48","27",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-12","0.00",,,,"43","22",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-13","0.00",,,,"51","19",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-14","0.00",,,,"56","20",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-15","0.00",,,,"58","21",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-16","0.00",,,,"56","16",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-17","0.00",,,,"54","18",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-18","0.00",,,,"55","19",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-19","0.00",,,,"58","17",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-20","0.00",,,,"52","16",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-21","0.00",,,,"53","15",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-22","0.00",,,,"57","16",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-23","0.00",,,,"42","22",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-24","0.00",,,,"50","23",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-25","0.00",,,,"51","20",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-26","0.00",,,,"54","18",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-27","0.00",,,,"55","20",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-28","0.00",,,,"58","33",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-29","0.76",,,,"54","34",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-30","1.33",,,,"42","25",
"USW00093230","SOUTH LAKE TAHOE AIRPORT, CA US","2014-01-31","0.01",,,,"36","15",
